license_plate,fuelEfficiency,id,vehicleType,observationDateTime,[]
UP65JT7322,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65JT7323,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65JT8252 ,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65JT8253,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65JT9927,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65JT9928,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT 0409,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Dumper,2022-02-28T23:15:04+05:30,
UP65KT0408,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0410,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0411,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Dumper,2022-02-28T23:15:04+05:30,
UP-65-KT-0412,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Dumper,2022-02-28T23:15:04+05:30,
UP65KT0413,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Dumper,2022-02-28T23:15:04+05:30,
UP65KT0482,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0483,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0484,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0523,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0524,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0525,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0636,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0638,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0652,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0654,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0656,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0658,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0661,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0728,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0729,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0730,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65HT3950,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-28T23:15:02+05:30,
UP65HT3951,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-28T23:15:02+05:30,
UP65HT3952,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-28T23:15:02+05:30,
UP65HT4989,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Pashu Bandi,2022-02-28T23:15:03+05:30,
UP65JT 7302,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:03+05:30,
UP65JT 7306,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:03+05:30,
UP65JT 7308,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:03+05:30,
UP65JT 7312,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:03+05:30,
UP65JT 7314,8.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:03+05:30,
UP65JT 7321,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:03+05:30,
UP65JT7274,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:03+05:30,
UP65JT7276,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:03+05:30,
UP65JT7283,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:03+05:30,
UP65JT7286,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:03+05:30,
UP65JT7293,,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:03+05:30,
UP65JT7298,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:03+05:30,
UP65JT7309,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:03+05:30,
UP65KT0485,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0486,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0487,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0512,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0513,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0514,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0515,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0516,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0517,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0518,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0519,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0520,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0521,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0522,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0635,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0637,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0641,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0646,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0648,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0649,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0650,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0651,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0653,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:04+05:30,
UP65KT0655,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0657,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0659,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0660,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0727,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0731,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0732,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0733,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0747,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0748,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0749,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0750,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0751,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0752,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0753,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0754,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0756,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0757,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0758,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0759,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0760,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0761,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0762,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0763,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0764,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0766,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0768,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0774,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0775,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0778,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0779,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0780,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:05+05:30,
UP65KT0851,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:06+05:30,
UP65KT0854,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:06+05:30,
UP65KT0855,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-28T23:15:06+05:30,
UP65KT0856,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:06+05:30,
UP65KT0857,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:06+05:30,
UP65KT0858,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:06+05:30,
UP65KT0862,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:06+05:30,
UP65KT0863,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:06+05:30,
UP65KT0864,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:06+05:30,
UP65KT0865,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:06+05:30,
UP65KT0866,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:06+05:30,
UP65KT0867,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Dumper Placer,2022-02-28T23:15:06+05:30,
UP65KT0868,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:06+05:30,
UP65KT0869,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:06+05:30,
UP65KT0870,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:06+05:30,
UP65KT0922,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:06+05:30,
UP65KT0923,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:07+05:30,
UP65KT0924,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:07+05:30,
UP65KT0925,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:07+05:30,
UP65KT0926,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-28T23:15:07+05:30,
